,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5,ID
480,142,43,164,138,71,0.16579891741275787,0.10476769506931305,0.09170742332935333,0.05310337617993355,0.052026741206645966,6895473_0.jpg
481,142,43,164,138,71,0.16579891741275787,0.10476769506931305,0.09170742332935333,0.05310337617993355,0.052026741206645966,6895473_1.jpg
482,195,138,154,104,25,0.35850968956947327,0.19446906447410583,0.13754670321941376,0.06493490189313889,0.027154574170708656,6895473_2.jpg
483,84,108,109,112,64,0.28008559346199036,0.24777989089488983,0.18094396591186523,0.07116732746362686,0.0451154001057148,6895473_3.jpg
484,136,64,112,70,198,0.24261417984962463,0.21329987049102783,0.21210582554340363,0.07237563282251358,0.06562648713588715,6895473_4.jpg
485,136,24,112,97,198,0.19414138793945312,0.18141213059425354,0.17188359797000885,0.09148795902729034,0.08956162631511688,6895473_5.jpg
486,64,109,108,70,112,0.2921587824821472,0.15778854489326477,0.14058217406272888,0.08469514548778534,0.0593637116253376,6895473_6.jpg
487,197,149,121,47,28,0.22855491936206818,0.17649447917938232,0.08824491500854492,0.056774891912937164,0.055073082447052,6913633_0.jpg
488,197,149,121,47,28,0.22855491936206818,0.17649447917938232,0.08824491500854492,0.056774891912937164,0.055073082447052,6913633_1.jpg
489,80,28,138,55,91,0.2331150472164154,0.1377149224281311,0.10296738147735596,0.08249621838331223,0.052493952214717865,6913633_2.jpg
490,138,91,67,80,204,0.22270235419273376,0.14799822866916656,0.13106323778629303,0.09332329779863358,0.08041556179523468,6913633_3.jpg
491,110,20,174,45,33,0.6548787951469421,0.09902719408273697,0.040678370743989944,0.023736922070384026,0.021388601511716843,6913633_4.jpg
492,167,114,105,20,52,0.9990148544311523,0.00036588680814020336,0.000227074371650815,0.00021202578500378877,2.4683944502612576e-05,6913633_5.jpg
493,167,97,109,24,113,0.9561626315116882,0.019419074058532715,0.002457208698615432,0.0023606528993695974,0.002293227007612586,6913633_6.jpg
494,136,24,112,195,66,0.18701334297657013,0.15119247138500214,0.13782410323619843,0.1202770322561264,0.07190758734941483,6989027_0.jpg
495,115,43,55,151,204,0.39667809009552,0.08688785135746002,0.05134744197130203,0.03630705550312996,0.03595076873898506,7025710_0.jpg
496,115,43,55,151,204,0.39667809009552,0.08688785135746002,0.05134744197130203,0.03630705550312996,0.03595076873898506,7025710_1.jpg
497,174,115,75,151,195,0.19984742999076843,0.1795831173658371,0.16715414822101593,0.09236307442188263,0.05711718648672104,7025710_2.jpg
498,174,75,138,3,188,0.48739829659461975,0.055312998592853546,0.03948332369327545,0.035308338701725006,0.029255997389554977,7025710_3.jpg
499,112,24,136,195,108,0.1360216736793518,0.13433189690113068,0.11545324325561523,0.10754009336233139,0.09566925466060638,7025710_4.jpg
500,183,42,81,159,149,0.22070011496543884,0.11310694366693497,0.09512872993946075,0.07640278339385986,0.04946018382906914,7025710_5.jpg
501,195,93,11,24,136,0.1354740560054779,0.11050683259963989,0.08939294517040253,0.08051218092441559,0.07375068962574005,7025710_6.jpg
502,55,164,43,204,80,0.42184582352638245,0.22369322180747986,0.13744841516017914,0.030351707711815834,0.029949435964226723,70937_0.jpg
503,55,164,43,204,80,0.42184582352638245,0.22369322180747986,0.13744841516017914,0.030351707711815834,0.029949435964226723,70937_1.jpg
504,78,28,176,58,144,0.14279386401176453,0.11407575756311417,0.10598088800907135,0.08341854065656662,0.04531113803386688,70937_2.jpg
505,109,108,84,134,64,0.45811718702316284,0.40664345026016235,0.025592967867851257,0.025368843227624893,0.02402227185666561,70937_3.jpg
506,93,109,108,129,64,0.3064221739768982,0.15726658701896667,0.12585189938545227,0.10403577238321304,0.08123886585235596,70937_4.jpg
507,64,93,24,70,129,0.24881871044635773,0.12367962300777435,0.10965408384799957,0.09181220084428787,0.06040360406041145,70937_5.jpg
508,112,136,64,198,70,0.4038791060447693,0.3352923095226288,0.04839233309030533,0.034242719411849976,0.02529861032962799,70937_6.jpg
509,25,78,28,149,195,0.10951926559209824,0.09567813575267792,0.07969740033149719,0.0719345360994339,0.06753655523061752,7131639_0.jpg
510,25,78,28,149,195,0.10951926559209824,0.09567813575267792,0.07969740033149719,0.0719345360994339,0.06753655523061752,7131639_1.jpg
511,195,138,71,164,104,0.10789744555950165,0.10270129144191742,0.07539193332195282,0.05431070923805237,0.05384592339396477,7131639_2.jpg
512,195,57,138,113,204,0.22841624915599823,0.2125038206577301,0.162682443857193,0.07230953872203827,0.030827153474092484,7131639_3.jpg
513,138,55,195,164,91,0.18350094556808472,0.1443198174238205,0.13512255251407623,0.08513209223747253,0.061780691146850586,7131639_4.jpg
514,78,149,79,176,38,0.19313231110572815,0.1419946253299713,0.08905365318059921,0.059508539736270905,0.05838460847735405,7131639_5.jpg
515,43,67,195,138,104,0.16862232983112335,0.07986149191856384,0.06011033058166504,0.060068272054195404,0.047831349074840546,7131639_6.jpg
516,57,94,13,151,98,0.3102722764015198,0.15982703864574432,0.0945662334561348,0.08402649313211441,0.06055573746562004,7265058_0.jpg
517,57,94,13,151,98,0.3102722764015198,0.15982703864574432,0.0945662334561348,0.08402649313211441,0.06055573746562004,7265058_1.jpg
518,93,140,129,171,75,0.15275967121124268,0.08485187590122223,0.06753257662057877,0.044318802654743195,0.03947467356920242,7265058_2.jpg
519,172,164,43,151,120,0.11625161021947861,0.09597432613372803,0.07393606007099152,0.058181632310152054,0.05290447920560837,7265058_3.jpg
520,97,24,66,95,94,0.39274582266807556,0.35206636786460876,0.18208403885364532,0.06967416405677795,0.0005557381664402783,7265058_4.jpg
521,97,24,64,51,136,0.2286640703678131,0.1456010639667511,0.06711337715387344,0.05519045144319534,0.05491750314831734,7265058_5.jpg
522,167,20,114,45,105,0.9834252595901489,0.00482304859906435,0.002478034468367696,0.0021866513416171074,0.0018044753232970834,7265058_6.jpg
523,164,151,67,162,204,0.18567968904972076,0.17344430088996887,0.13862234354019165,0.11497895419597626,0.09851568937301636,7328977_0.jpg
524,164,151,67,162,204,0.18567968904972076,0.17344430088996887,0.13862234354019165,0.11497895419597626,0.09851568937301636,7328977_1.jpg
525,195,25,138,22,65,0.28497201204299927,0.09834794700145721,0.09718181192874908,0.06367824226617813,0.05072379857301712,7328977_2.jpg
526,11,112,136,198,24,0.5036557912826538,0.19297581911087036,0.12831667065620422,0.03253055363893509,0.027214789763092995,7328977_3.jpg
527,24,97,11,66,20,0.5422672033309937,0.42169323563575745,0.02881074883043766,0.0057031502947211266,0.000489549885969609,7328977_4.jpg
528,64,167,70,136,109,0.3208823502063751,0.27236753702163696,0.10423022508621216,0.04542353376746178,0.041204895824193954,7328977_5.jpg
529,109,108,84,64,70,0.3631839156150818,0.2730930745601654,0.09247414022684097,0.07567238807678223,0.03698532655835152,7328977_6.jpg
530,3,121,197,138,43,0.1732214391231537,0.08926170319318771,0.049797989428043365,0.049338288605213165,0.042074963450431824,7397904_0.jpg
531,24,112,66,93,97,0.47023358941078186,0.2068677693605423,0.12844160199165344,0.0427548885345459,0.027613554149866104,7416544_0.jpg
532,24,112,66,93,97,0.47023358941078186,0.2068677693605423,0.12844160199165344,0.0427548885345459,0.027613554149866104,7416544_1.jpg
533,95,66,24,45,20,0.1892133504152298,0.1838902086019516,0.14965078234672546,0.1237773671746254,0.06099217012524605,7416544_2.jpg
534,167,97,24,95,20,0.880003809928894,0.09217990934848785,0.011082854121923447,0.004239924717694521,0.0015086892526596785,7416544_3.jpg
535,195,138,164,154,204,0.4660608172416687,0.37638968229293823,0.02148738130927086,0.019619356840848923,0.017846936360001564,7416544_4.jpg
536,112,24,93,64,129,0.23035211861133575,0.16398029029369354,0.1362953931093216,0.10104900598526001,0.07632385194301605,7416544_5.jpg
537,43,121,193,172,122,0.4459590017795563,0.14051499962806702,0.08920995146036148,0.06256626546382904,0.04540180414915085,7416544_6.jpg
538,112,136,64,70,113,0.3074418008327484,0.19235678017139435,0.14277611672878265,0.06513946503400803,0.046959977596998215,7419858_0.jpg
539,24,66,97,39,127,0.7052589654922485,0.10806107521057129,0.08914356678724289,0.029016444459557533,0.010992325842380524,7440597_0.jpg
540,24,66,97,39,127,0.7052589654922485,0.10806107521057129,0.08914356678724289,0.029016444459557533,0.010992325842380524,7440597_1.jpg
541,24,45,97,66,114,0.6019748449325562,0.11375107616186142,0.061445802450180054,0.0531805157661438,0.020001033321022987,7440597_2.jpg
542,172,121,151,90,171,0.2618090808391571,0.0908849686384201,0.06090261787176132,0.059948574751615524,0.05923188850283623,7440597_3.jpg
543,138,204,55,194,174,0.19419923424720764,0.12077610194683075,0.11970776319503784,0.06296145915985107,0.05537310242652893,7440597_4.jpg
544,90,47,163,65,128,0.4485960900783539,0.14814889430999756,0.10151956230401993,0.08586569130420685,0.049974605441093445,754274_0.jpg
545,195,113,181,138,97,0.45093172788619995,0.04770229011774063,0.040721673518419266,0.03723766282200813,0.029471123591065407,7577328_0.jpg
546,195,113,181,138,97,0.45093172788619995,0.04770229011774063,0.040721673518419266,0.03723766282200813,0.029471123591065407,7577328_1.jpg
547,25,204,151,80,55,0.1531965583562851,0.14085081219673157,0.07420182973146439,0.07243258506059647,0.06109445542097092,7577328_2.jpg
548,97,24,66,112,136,0.48453202843666077,0.4165256917476654,0.03537862375378609,0.03208078816533089,0.008318396285176277,7577328_3.jpg
549,109,108,84,134,70,0.4751666188240051,0.47303587198257446,0.017751941457390785,0.009856807067990303,0.0074195400811731815,7577328_4.jpg
550,67,114,2,167,20,0.2916575074195862,0.17661932110786438,0.07385493814945221,0.0499223992228508,0.040781907737255096,7577328_5.jpg
551,47,111,128,25,163,0.14003540575504303,0.11229431629180908,0.07671134173870087,0.059332698583602905,0.0477321483194828,7577328_6.jpg
552,55,80,7,28,91,0.1776662915945053,0.1322804093360901,0.07894532382488251,0.060993485152721405,0.05235530063509941,7579140_0.jpg
553,55,80,7,28,91,0.1776662915945053,0.1322804093360901,0.07894532382488251,0.060993485152721405,0.05235530063509941,7579140_1.jpg
554,57,67,138,55,2,0.29530423879623413,0.09604664146900177,0.07952897995710373,0.07945463061332703,0.05713435262441635,7579140_2.jpg
555,71,138,167,67,195,0.18776962161064148,0.10457533597946167,0.08953298628330231,0.08681414276361465,0.0736667662858963,7579140_3.jpg
556,174,20,54,113,11,0.629310131072998,0.13349391520023346,0.05164704844355583,0.02583630383014679,0.013841335661709309,7579140_4.jpg
557,167,97,127,8,9,0.4907321333885193,0.14551779627799988,0.07330544292926788,0.06008199602365494,0.03718758746981621,7579140_5.jpg
558,181,81,138,57,80,0.7142669558525085,0.07357051223516464,0.06513284146785736,0.024575043469667435,0.01503230445086956,7579140_6.jpg
559,24,66,97,112,136,0.8447427749633789,0.0952506810426712,0.05563895031809807,0.0014986117603257298,0.0008838538778945804,7583116_0.jpg
560,24,66,97,112,136,0.8447427749633789,0.0952506810426712,0.05563895031809807,0.0014986117603257298,0.0008838538778945804,7583116_1.jpg
561,195,138,154,25,75,0.5199986696243286,0.19985592365264893,0.10287747532129288,0.023901179432868958,0.019818630069494247,7583116_2.jpg
562,112,136,64,70,24,0.3138161897659302,0.26237601041793823,0.17056576907634735,0.05765433982014656,0.031340591609478,7583116_3.jpg
563,93,123,9,136,129,0.1332349330186844,0.0697910413146019,0.06860135495662689,0.06395696103572845,0.05640696734189987,7583116_4.jpg
564,167,20,24,97,112,0.9530507922172546,0.01152723841369152,0.0042184204794466496,0.0030751447193324566,0.002422379795461893,7583116_5.jpg
565,195,138,75,154,25,0.23761633038520813,0.22743010520935059,0.08345290273427963,0.06420639902353287,0.03567521274089813,7583116_6.jpg
566,4,31,184,111,120,0.15146756172180176,0.10208643972873688,0.058739256113767624,0.05337177589535713,0.04673708975315094,7650100_0.jpg
567,55,164,91,194,80,0.42003512382507324,0.16917361319065094,0.07803145796060562,0.07065388560295105,0.04562147706747055,7747065_0.jpg
568,55,164,91,194,80,0.42003512382507324,0.16917361319065094,0.07803145796060562,0.07065388560295105,0.04562147706747055,7747065_1.jpg
569,136,24,64,112,17,0.1602746546268463,0.15164712071418762,0.15159083902835846,0.11152176558971405,0.11041239649057388,7747065_2.jpg
570,167,138,91,204,194,0.20479519665241241,0.10070464760065079,0.0630941316485405,0.04834725707769394,0.0321117527782917,7747065_3.jpg
571,164,71,138,43,195,0.5853148698806763,0.11339155584573746,0.04806732386350632,0.035775523632764816,0.029816389083862305,7747065_4.jpg
572,15,113,46,9,136,0.3863397240638733,0.1261090785264969,0.07880841195583344,0.04164937883615494,0.03297087550163269,7747065_5.jpg
573,164,140,71,204,38,0.6801674365997314,0.14659638702869415,0.02212480828166008,0.015962300822138786,0.015317457728087902,7747065_6.jpg
574,195,55,151,115,43,0.17894026637077332,0.10994042456150055,0.10544504970312119,0.10111723095178604,0.09657201170921326,7801671_0.jpg
575,195,55,151,115,43,0.17894026637077332,0.10994042456150055,0.10544504970312119,0.10111723095178604,0.09657201170921326,7801671_1.jpg
576,151,204,115,67,162,0.2004595547914505,0.12613889575004578,0.09412537515163422,0.07967882603406906,0.05929126590490341,7801671_2.jpg
577,131,204,67,186,141,0.19298778474330902,0.10325338691473007,0.1013583093881607,0.07943801581859589,0.058101534843444824,7801671_3.jpg
578,167,71,24,97,45,0.35628968477249146,0.2489001452922821,0.13324135541915894,0.06506393849849701,0.03972263261675835,7801671_4.jpg
579,138,164,204,195,141,0.27637484669685364,0.11170774698257446,0.09455792605876923,0.055751144886016846,0.04917950555682182,7801671_5.jpg
580,71,127,24,97,45,0.5730760097503662,0.04776493087410927,0.03844980150461197,0.030528705567121506,0.026675144210457802,7801671_6.jpg
581,197,121,171,90,170,0.17091523110866547,0.13604053854942322,0.08447636663913727,0.06795807182788849,0.06546607613563538,7827518_0.jpg
582,31,196,156,90,52,0.4671971797943115,0.3332422375679016,0.040185876190662384,0.034013159573078156,0.024990646168589592,7866059_0.jpg
583,38,141,138,28,204,0.2535858452320099,0.11448289453983307,0.10805080085992813,0.0660216212272644,0.03819723799824715,7919565_0.jpg
584,38,141,138,28,204,0.2535858452320099,0.11448289453983307,0.10805080085992813,0.0660216212272644,0.03819723799824715,7919565_1.jpg
585,97,112,136,24,64,0.18245932459831238,0.17078320682048798,0.15222525596618652,0.1393197923898697,0.09776951372623444,7919565_2.jpg
586,158,149,31,196,6,0.2824224531650543,0.15533758699893951,0.1429622620344162,0.07722649723291397,0.030509700998663902,7919565_3.jpg
587,8,9,126,46,44,0.49250203371047974,0.32011592388153076,0.04811125993728638,0.012059709057211876,0.011639855802059174,7919565_4.jpg
588,64,24,97,70,127,0.3511945307254791,0.2013271301984787,0.17738522589206696,0.13954970240592957,0.018316378816962242,7919565_5.jpg
589,140,164,71,2,204,0.6412302851676941,0.07628652453422546,0.06367236375808716,0.033079613000154495,0.019316915422677994,7919565_6.jpg
590,112,136,64,70,198,0.45669350028038025,0.3756445646286011,0.038789551705121994,0.026375964283943176,0.02491881139576435,79420_0.jpg
591,112,136,64,70,198,0.45669350028038025,0.3756445646286011,0.038789551705121994,0.026375964283943176,0.02491881139576435,79420_1.jpg
592,136,112,113,64,198,0.167715385556221,0.12329985946416855,0.116676926612854,0.06691685318946838,0.06412128359079361,79420_2.jpg
593,64,109,108,45,134,0.3011946976184845,0.1167774647474289,0.07644405215978622,0.06667851656675339,0.05727256089448929,79420_3.jpg
594,54,45,114,20,105,0.6331202983856201,0.20754127204418182,0.06901712715625763,0.023154206573963165,0.00900832749903202,79420_4.jpg
595,24,66,97,136,112,0.8419683575630188,0.08115231245756149,0.06783290207386017,0.0027245860546827316,0.0021178897004574537,79420_5.jpg
596,108,109,84,110,134,0.47846823930740356,0.43992796540260315,0.0543924979865551,0.008014445193111897,0.007304555270820856,79420_6.jpg
597,24,66,97,11,174,0.7353065609931946,0.12669751048088074,0.060804933309555054,0.03729214519262314,0.008235437795519829,8151860_0.jpg
598,24,66,97,11,174,0.7353065609931946,0.12669751048088074,0.060804933309555054,0.03729214519262314,0.008235437795519829,8151860_1.jpg
599,112,136,93,129,66,0.31594857573509216,0.1589164435863495,0.12099049240350723,0.06584545224905014,0.05807904526591301,8151860_2.jpg
600,2,54,67,20,57,0.7834489941596985,0.07712031900882721,0.0652615875005722,0.014287198893725872,0.011138196103274822,8151860_3.jpg
601,148,185,191,120,92,0.29899635910987854,0.09572099149227142,0.0788675993680954,0.04715412110090256,0.035288188606500626,8151860_4.jpg
602,90,47,102,128,65,0.5416523218154907,0.07486848533153534,0.053928084671497345,0.040532343089580536,0.03406260162591934,8469643_0.jpg
603,24,97,195,66,11,0.8266401290893555,0.10244085639715195,0.016909204423427582,0.012780876830220222,0.007252264767885208,84782_0.jpg
604,24,97,195,66,11,0.8266401290893555,0.10244085639715195,0.016909204423427582,0.012780876830220222,0.007252264767885208,84782_1.jpg
605,138,195,38,141,154,0.19652286171913147,0.14345039427280426,0.09626711905002594,0.07053010165691376,0.06760989129543304,84782_2.jpg
606,47,128,156,78,170,0.1092638373374939,0.10065008699893951,0.08893760293722153,0.08157560229301453,0.073399119079113,84782_3.jpg
607,112,136,64,70,24,0.417645126581192,0.322756826877594,0.08415830135345459,0.06096656993031502,0.0299326591193676,84782_4.jpg
608,195,71,138,24,97,0.3443589210510254,0.1468638777732849,0.09706945717334747,0.08834002912044525,0.08298002183437347,84782_5.jpg
609,128,47,163,81,100,0.4053758978843689,0.22841718792915344,0.09215597063302994,0.09127704799175262,0.05731895565986633,84782_6.jpg
610,112,136,24,198,97,0.5715722441673279,0.4008336067199707,0.010339200496673584,0.008462931029498577,0.0021992125548422337,848634_0.jpg
611,112,136,24,198,97,0.5715722441673279,0.4008336067199707,0.010339200496673584,0.008462931029498577,0.0021992125548422337,848634_1.jpg
612,64,70,136,109,108,0.7195596694946289,0.2585979402065277,0.005046347621828318,0.004271550104022026,0.0027417498640716076,848634_2.jpg
613,24,66,112,97,11,0.7315951585769653,0.09258520603179932,0.047309234738349915,0.03466493636369705,0.03031766042113304,848634_3.jpg
614,24,97,112,136,11,0.650886595249176,0.3111036419868469,0.012935591861605644,0.012212252244353294,0.0030081099830567837,848634_4.jpg
615,112,136,198,20,113,0.4937303960323334,0.48326510190963745,0.016626566648483276,0.0016714424127712846,0.0013889686670154333,848634_5.jpg
616,112,136,198,24,20,0.5106230974197388,0.29919373989105225,0.08988045156002045,0.02732929214835167,0.02258816361427307,848634_6.jpg
617,43,115,139,149,104,0.7976421117782593,0.024653498083353043,0.02203710563480854,0.020360182970762253,0.019331874325871468,86456_0.jpg
618,43,115,139,149,104,0.7976421117782593,0.024653498083353043,0.02203710563480854,0.020360182970762253,0.019331874325871468,86456_1.jpg
619,136,24,112,11,20,0.2415841817855835,0.10048532485961914,0.0844978466629982,0.04257176071405411,0.04122573882341385,86456_2.jpg
620,55,164,131,28,43,0.36232638359069824,0.10378892719745636,0.09712845832109451,0.03730873018503189,0.03658036142587662,86456_3.jpg
621,28,91,149,139,55,0.15972504019737244,0.13170984387397766,0.08052033931016922,0.07611110061407089,0.06008390709757805,86456_4.jpg
622,149,78,28,176,131,0.4294913709163666,0.08982045203447342,0.07763110101222992,0.06504378467798233,0.037429582327604294,86456_5.jpg
623,55,149,28,91,194,0.13857878744602203,0.13199222087860107,0.1304466277360916,0.1173454150557518,0.08674588799476624,86456_6.jpg
624,138,154,195,152,104,0.3866725265979767,0.2886306643486023,0.21206970512866974,0.014863232150673866,0.008799162693321705,887544_0.jpg
625,138,154,195,152,104,0.3866725265979767,0.2886306643486023,0.21206970512866974,0.014863232150673866,0.008799162693321705,887544_1.jpg
626,112,136,198,93,20,0.489899218082428,0.36786073446273804,0.058472324162721634,0.016229737550020218,0.015860799700021744,887544_2.jpg
627,108,109,84,134,153,0.5579256415367126,0.3012278378009796,0.10895811021327972,0.01575453206896782,0.009754098951816559,887544_3.jpg
628,24,97,66,20,112,0.83702152967453,0.1276007741689682,0.009527786634862423,0.004737014416605234,0.003960640635341406,887544_4.jpg
629,108,109,84,93,64,0.38886794447898865,0.3547135293483734,0.05974758416414261,0.03857651725411415,0.02847686968743801,887544_5.jpg
630,112,136,198,113,150,0.39240485429763794,0.2784404456615448,0.08714206516742706,0.07293824851512909,0.030826274305582047,887544_6.jpg
631,195,138,154,152,25,0.2156737744808197,0.16690096259117126,0.10742596536874771,0.037841904908418655,0.03086782619357109,896242_0.jpg
632,195,138,154,152,25,0.2156737744808197,0.16690096259117126,0.10742596536874771,0.037841904908418655,0.03086782619357109,896242_1.jpg
633,11,24,97,66,112,0.37914812564849854,0.3304574191570282,0.28720834851264954,0.0021854578517377377,0.0002301689237356186,896242_2.jpg
634,112,113,136,108,109,0.14390061795711517,0.13111671805381775,0.128029927611351,0.1263982206583023,0.12073421478271484,896242_3.jpg
635,112,136,11,24,97,0.4492059350013733,0.29725608229637146,0.08538411557674408,0.07167431712150574,0.021220015361905098,896242_4.jpg
636,181,79,57,2,78,0.0891977995634079,0.07670465856790543,0.05296871066093445,0.044537775218486786,0.0437803715467453,896242_5.jpg
637,112,136,195,24,11,0.4457489848136902,0.39095938205718994,0.030903678387403488,0.02315114066004753,0.02228308841586113,896242_6.jpg
638,90,102,47,65,156,0.5867070555686951,0.060547035187482834,0.057236455380916595,0.04213515669107437,0.029097776859998703,942848_0.jpg
639,64,70,109,152,108,0.63686603307724,0.280790239572525,0.014099654741585255,0.013669589534401894,0.013573314063251019,973782_0.jpg
640,8,129,9,93,136,0.11815185844898224,0.0738927498459816,0.07228592038154602,0.07129863649606705,0.07090304046869278,985949_0.jpg
